transaction_id,customer_id,amount,hour,merchant_category,country,is_international,device_age_days,account_age_days,transactions_last_hour,transactions_last_24h,distance_from_home_km,card_present,previous_declines_24h,avg_transaction_amount_30d,amount_vs_customer_average,is_new_merchant,fraud
tx_evaluation_00000501,cust_000584,155.42,10,luxury,US,0,146,440,3,15,170.03,1,0,54.1,2.873,0,0
tx_evaluation_00000502,cust_006474,404.82,0,groceries,US,0,328,1084,1,12,32.38,1,0,39.99,10.124,0,0
tx_evaluation_00000503,cust_003549,79.5,15,restaurants,CA,1,165,739,2,9,75.14,1,1,63.2,1.258,0,0
tx_evaluation_00000504,cust_007996,106.62,14,restaurants,US,0,327,836,2,9,23.5,1,1,44.35,2.404,0,0
tx_evaluation_00000505,cust_009275,79.98,3,travel,US,0,221,1740,4,11,70.88,0,0,56.15,1.425,1,0
tx_evaluation_00000506,cust_010748,13.3,11,restaurants,US,0,443,1185,2,10,118.33,1,0,111.18,0.12,1,0
tx_evaluation_00000507,cust_008282,23.15,0,electronics,US,0,452,940,4,12,16.45,0,0,73.46,0.315,1,0
tx_evaluation_00000508,cust_005598,106.77,2,travel,US,0,720,691,2,6,124.0,1,0,49.03,2.178,0,0
tx_evaluation_00000509,cust_009026,43.07,3,travel,US,0,118,896,2,10,34.54,0,0,29.23,1.473,1,0
tx_evaluation_00000510,cust_007084,63.49,16,electronics,US,0,162,151,1,7,80.24,0,0,175.26,0.362,0,0
tx_evaluation_00000511,cust_000363,16.08,17,restaurants,CA,1,338,839,2,6,34.02,0,0,53.56,0.3,0,0
tx_evaluation_00000512,cust_010374,89.07,7,luxury,CA,1,120,1242,1,8,32.34,0,0,41.32,2.156,0,0
tx_evaluation_00000513,cust_011625,49.66,21,restaurants,US,0,71,1229,2,9,11.6,1,0,62.37,0.796,0,0
tx_evaluation_00000514,cust_007332,80.51,9,travel,CA,1,598,863,0,9,21.54,1,0,80.46,1.001,0,0
tx_evaluation_00000515,cust_000181,80.95,14,groceries,DE,1,236,997,2,9,16.49,1,0,50.03,1.618,0,0
tx_evaluation_00000516,cust_007986,13.15,20,restaurants,DE,1,372,1460,0,8,13.26,1,1,88.57,0.148,0,0
tx_evaluation_00000517,cust_000234,201.08,16,online_retail,US,0,352,1632,2,8,29.88,0,0,73.15,2.749,0,0
tx_evaluation_00000518,cust_002907,18.83,1,groceries,US,0,211,955,2,13,60.77,1,0,32.19,0.585,0,0
tx_evaluation_00000519,cust_001065,49.52,13,electronics,US,0,291,729,1,5,16.8,0,0,107.18,0.462,0,0
tx_evaluation_00000520,cust_006747,42.07,23,restaurants,CA,1,336,1028,0,7,49.09,1,1,103.43,0.407,0,0
tx_evaluation_00000521,cust_001382,187.57,3,travel,CA,1,327,1519,2,9,113.13,0,1,124.3,1.509,1,1
tx_evaluation_00000522,cust_001042,74.44,18,groceries,US,0,404,1239,3,5,124.2,1,0,179.4,0.415,0,0
tx_evaluation_00000523,cust_010496,174.88,10,groceries,US,0,190,1285,1,10,25.52,0,1,13.44,13.009,0,0
tx_evaluation_00000524,cust_000389,81.95,5,groceries,US,0,236,652,1,9,42.27,1,1,151.9,0.54,0,0
tx_evaluation_00000525,cust_008531,65.26,4,restaurants,BR,1,435,867,1,7,63.16,0,1,24.82,2.63,0,0
tx_evaluation_00000526,cust_009432,29.85,7,travel,US,0,213,2087,0,5,16.55,1,1,21.38,1.396,0,0
tx_evaluation_00000527,cust_001954,41.74,18,travel,JP,1,369,912,2,4,11.74,1,0,65.38,0.638,0,0
tx_evaluation_00000528,cust_011578,69.4,4,groceries,US,0,517,311,2,5,71.46,1,0,45.23,1.534,1,0
tx_evaluation_00000529,cust_006113,86.48,21,fuel,US,0,505,2412,2,8,26.14,1,0,62.75,1.378,0,0
tx_evaluation_00000530,cust_007277,35.16,3,groceries,BR,1,441,2061,1,8,23.71,0,0,112.08,0.314,0,0
tx_evaluation_00000531,cust_007318,273.35,2,fuel,US,0,260,646,1,6,21.98,1,0,62.35,4.384,0,0
tx_evaluation_00000532,cust_009999,90.42,15,restaurants,US,0,202,1123,0,7,59.05,1,0,21.36,4.234,0,0
tx_evaluation_00000533,cust_002826,22.06,7,groceries,US,0,303,997,2,9,50.89,1,0,20.45,1.078,0,0
tx_evaluation_00000534,cust_004681,295.97,6,restaurants,US,0,144,2454,0,4,54.94,1,0,65.71,4.504,0,0
tx_evaluation_00000535,cust_001336,12.4,1,online_retail,CA,1,430,549,0,5,39.78,1,0,16.29,0.761,1,0
tx_evaluation_00000536,cust_003970,99.27,4,restaurants,US,0,626,837,3,7,74.95,0,2,22.92,4.33,0,1
tx_evaluation_00000537,cust_003000,38.82,14,utilities,US,0,411,644,0,3,51.2,1,0,39.77,0.976,0,0
tx_evaluation_00000538,cust_010476,322.67,4,electronics,US,0,152,864,1,4,10.91,0,0,24.03,13.431,0,0
tx_evaluation_00000539,cust_000477,154.24,1,travel,US,0,224,479,2,12,14.9,1,0,58.48,2.638,0,0
tx_evaluation_00000540,cust_003725,20.85,13,electronics,DE,1,554,655,2,8,10.53,0,0,74.87,0.278,1,0
tx_evaluation_00000541,cust_008884,182.88,0,fuel,US,0,110,1030,0,5,1.69,1,0,62.14,2.943,0,0
tx_evaluation_00000542,cust_001831,8.89,18,fuel,US,0,323,792,0,6,60.91,1,0,115.84,0.077,0,0
tx_evaluation_00000543,cust_009013,154.22,5,groceries,MX,1,220,1012,1,4,110.21,1,0,68.99,2.235,0,0
tx_evaluation_00000544,cust_010401,63.93,14,groceries,US,0,235,637,3,6,36.38,1,0,42.13,1.517,0,0
tx_evaluation_00000545,cust_002816,26.93,17,groceries,GB,1,172,1249,0,7,18.98,1,0,63.15,0.426,0,0
tx_evaluation_00000546,cust_008667,178.58,22,electronics,US,0,44,1895,3,6,118.73,0,0,30.28,5.898,0,0
tx_evaluation_00000547,cust_005003,145.37,5,travel,US,0,107,1352,2,7,26.49,1,0,33.59,4.327,1,0
tx_evaluation_00000548,cust_001102,81.22,20,groceries,US,0,349,1017,0,6,15.99,1,0,30.34,2.677,0,0
tx_evaluation_00000549,cust_010867,89.16,13,travel,US,0,368,1029,0,2,112.55,1,1,18.87,4.726,0,0
tx_evaluation_00000550,cust_003111,100.25,15,groceries,CA,1,455,2318,1,5,47.39,1,1,65.97,1.52,1,0
tx_evaluation_00000551,cust_003242,47.0,16,electronics,US,0,304,323,1,7,1.68,0,0,13.11,3.585,0,0
tx_evaluation_00000552,cust_000440,117.29,22,groceries,US,0,274,1599,1,11,93.8,0,0,243.46,0.482,0,0
tx_evaluation_00000553,cust_010663,10.4,23,groceries,DE,1,513,1908,2,9,42.85,0,0,35.66,0.292,0,0
tx_evaluation_00000554,cust_000034,2.27,11,restaurants,US,0,291,1080,1,5,11.36,1,1,21.82,0.104,0,0
tx_evaluation_00000555,cust_000884,106.45,23,luxury,US,0,366,1994,0,8,19.0,0,0,37.3,2.854,0,0
tx_evaluation_00000556,cust_005026,98.71,22,restaurants,US,0,202,944,1,9,2.22,0,1,22.78,4.334,0,0
tx_evaluation_00000557,cust_008291,34.31,2,online_retail,US,0,718,746,2,12,106.34,1,0,88.2,0.389,0,0
tx_evaluation_00000558,cust_002267,22.71,3,fuel,GB,1,298,1405,0,6,71.42,0,0,104.23,0.218,0,0
tx_evaluation_00000559,cust_004412,250.31,5,online_retail,US,0,230,603,0,13,16.9,0,2,94.8,2.64,0,0
tx_evaluation_00000560,cust_003646,39.98,9,travel,US,0,696,553,0,10,36.06,1,0,64.6,0.619,0,0
tx_evaluation_00000561,cust_001688,36.51,11,online_retail,CA,1,310,2130,2,13,59.38,1,0,8.18,4.463,0,0
tx_evaluation_00000562,cust_005590,25.35,8,restaurants,DE,1,140,1991,2,5,124.0,1,1,15.21,1.667,0,0
tx_evaluation_00000563,cust_002767,148.33,10,restaurants,US,0,228,948,1,9,11.69,0,0,66.96,2.215,0,0
tx_evaluation_00000564,cust_007147,7.31,20,groceries,US,0,298,1154,0,3,54.09,1,0,29.4,0.249,1,0
tx_evaluation_00000565,cust_004254,55.23,10,luxury,US,0,564,1098,1,6,24.44,1,0,22.31,2.476,0,0
tx_evaluation_00000566,cust_004621,32.63,10,fuel,US,0,193,416,4,7,45.11,1,0,62.96,0.518,0,0
tx_evaluation_00000567,cust_007593,57.76,19,groceries,US,0,200,1438,0,2,18.61,0,0,19.95,2.895,1,0
tx_evaluation_00000568,cust_001547,130.14,5,luxury,US,0,336,588,1,10,26.25,1,0,27.34,4.76,0,0
tx_evaluation_00000569,cust_001721,40.99,17,travel,US,0,77,954,1,9,137.59,1,0,39.87,1.028,0,0
tx_evaluation_00000570,cust_011828,50.6,4,electronics,US,0,347,1576,3,7,97.23,1,0,28.92,1.75,0,0
tx_evaluation_00000571,cust_000438,10.28,9,fuel,MX,1,174,2323,1,8,22.58,1,1,33.44,0.307,0,0
tx_evaluation_00000572,cust_011237,38.55,1,online_retail,US,0,191,1552,1,8,25.2,1,0,51.68,0.746,0,0
tx_evaluation_00000573,cust_009059,23.19,13,fuel,FR,1,129,1400,3,6,28.09,0,0,86.57,0.268,0,0
tx_evaluation_00000574,cust_011098,84.01,21,online_retail,US,0,372,675,1,5,23.72,0,0,47.37,1.773,0,0
tx_evaluation_00000575,cust_010083,52.67,1,online_retail,US,0,27,1430,0,7,32.47,1,0,60.32,0.873,0,0
tx_evaluation_00000576,cust_008778,42.9,11,groceries,US,0,277,1012,2,9,53.5,1,0,79.79,0.538,0,0
tx_evaluation_00000577,cust_008068,77.96,8,restaurants,US,0,364,1686,0,3,67.39,1,0,20.45,3.812,0,0
tx_evaluation_00000578,cust_000925,27.1,15,restaurants,FR,1,146,1298,0,13,51.72,1,0,39.95,0.678,0,0
tx_evaluation_00000579,cust_000312,21.42,1,utilities,US,0,301,1842,1,10,16.76,1,0,5.65,3.794,0,0
tx_evaluation_00000580,cust_008226,4.99,21,fuel,GB,1,262,691,3,12,62.99,1,0,51.92,0.096,0,0
tx_evaluation_00000581,cust_003309,61.75,1,fuel,US,0,590,982,2,9,19.8,1,0,45.15,1.368,0,0
tx_evaluation_00000582,cust_001910,66.12,20,luxury,US,0,508,1433,3,12,44.69,1,0,25.73,2.57,0,0
tx_evaluation_00000583,cust_010946,62.59,6,fuel,CA,1,847,1421,1,9,143.05,1,0,15.26,4.101,0,0
tx_evaluation_00000584,cust_008760,36.95,14,restaurants,DE,1,443,947,1,5,10.56,1,0,53.21,0.694,0,0
tx_evaluation_00000585,cust_010070,187.83,5,restaurants,US,0,156,1148,3,8,68.94,1,0,44.16,4.254,1,0
tx_evaluation_00000586,cust_001287,31.28,3,electronics,US,0,312,856,0,5,38.22,1,0,26.66,1.173,0,0
tx_evaluation_00000587,cust_011988,393.38,11,electronics,US,0,216,1004,1,7,48.43,1,0,10.63,37.022,0,0
tx_evaluation_00000588,cust_010033,49.48,8,restaurants,US,0,232,660,1,10,22.61,1,0,66.25,0.747,1,0
tx_evaluation_00000589,cust_001849,28.95,10,groceries,US,0,175,1314,1,7,106.42,0,0,41.38,0.7,0,0
tx_evaluation_00000590,cust_004692,44.35,6,online_retail,US,0,67,424,1,8,39.5,1,0,43.13,1.028,0,0
tx_evaluation_00000591,cust_009532,61.02,1,electronics,US,0,520,1725,0,5,11.84,1,0,76.46,0.798,0,0
tx_evaluation_00000592,cust_002518,95.99,23,restaurants,US,0,237,2350,0,3,42.12,1,0,20.32,4.724,0,0
tx_evaluation_00000593,cust_010391,428.03,14,online_retail,CA,1,273,846,4,9,56.16,0,1,11.93,35.877,0,1
tx_evaluation_00000594,cust_007042,75.34,16,electronics,US,0,312,947,1,8,38.8,0,0,50.54,1.491,0,0
tx_evaluation_00000595,cust_007547,133.72,16,groceries,US,0,451,1233,2,6,43.88,1,0,77.75,1.72,0,0
tx_evaluation_00000596,cust_006671,164.39,23,luxury,US,0,255,1757,3,9,30.33,1,0,92.39,1.779,0,0
tx_evaluation_00000597,cust_011809,101.74,23,online_retail,CA,1,255,1449,1,5,35.83,0,1,39.47,2.577,0,0
tx_evaluation_00000598,cust_005725,447.05,4,groceries,US,0,236,659,1,7,35.2,0,1,57.36,7.794,0,1
tx_evaluation_00000599,cust_004385,46.98,7,groceries,US,0,247,924,0,6,62.21,1,0,47.05,0.998,0,0
tx_evaluation_00000600,cust_007281,35.14,18,groceries,US,0,745,2010,0,6,63.42,0,1,51.82,0.678,0,0
tx_evaluation_00000601,cust_001327,19.42,22,restaurants,US,0,377,735,2,7,79.15,0,0,55.52,0.35,0,0
tx_evaluation_00000602,cust_011670,49.95,0,fuel,US,0,481,3017,2,6,81.22,1,0,50.21,0.995,0,0
tx_evaluation_00000603,cust_007366,8.01,16,restaurants,US,0,96,1773,1,6,36.18,1,0,133.36,0.06,0,0
tx_evaluation_00000604,cust_000830,122.15,3,fuel,US,0,207,539,1,6,63.48,1,0,25.45,4.799,0,0
tx_evaluation_00000605,cust_007838,32.64,0,fuel,US,0,127,528,0,6,37.05,1,0,27.46,1.189,0,0
tx_evaluation_00000606,cust_006085,125.17,16,fuel,CA,1,594,1218,2,5,25.92,1,2,42.4,2.952,0,0
tx_evaluation_00000607,cust_003994,93.74,23,online_retail,US,0,1047,866,1,11,20.07,0,1,15.58,6.015,0,0
tx_evaluation_00000608,cust_010438,19.75,9,restaurants,US,0,347,2354,3,10,84.94,0,0,145.72,0.136,0,0
tx_evaluation_00000609,cust_005125,535.38,12,groceries,BR,1,327,958,3,8,84.7,0,0,39.84,13.437,0,1
tx_evaluation_00000610,cust_010232,30.42,5,luxury,CA,1,513,1963,1,6,34.62,0,1,43.1,0.706,0,0
tx_evaluation_00000611,cust_006025,28.1,20,travel,US,0,149,1333,1,5,70.76,1,0,23.32,1.205,0,0
tx_evaluation_00000612,cust_004214,43.46,12,online_retail,US,0,350,843,0,6,39.17,1,0,13.49,3.222,0,0
tx_evaluation_00000613,cust_003091,105.53,22,electronics,US,0,99,1537,4,8,9.17,1,0,90.32,1.168,0,0
tx_evaluation_00000614,cust_009580,22.38,5,fuel,US,0,212,1924,1,10,45.67,1,2,29.56,0.757,0,0
tx_evaluation_00000615,cust_005571,146.75,10,restaurants,US,0,393,1281,3,12,51.49,1,0,121.41,1.209,0,0
tx_evaluation_00000616,cust_009495,75.37,21,fuel,CA,1,567,1060,0,5,26.59,1,0,51.63,1.46,0,0
tx_evaluation_00000617,cust_007570,54.67,5,electronics,US,0,304,2486,0,8,126.57,1,1,83.77,0.653,0,0
tx_evaluation_00000618,cust_001084,23.05,22,fuel,US,0,471,1094,2,8,39.63,0,0,14.45,1.596,0,0
tx_evaluation_00000619,cust_011606,72.71,20,fuel,US,0,226,1188,1,6,29.53,0,1,17.64,4.123,0,0
tx_evaluation_00000620,cust_008982,50.13,6,groceries,CA,1,272,1568,1,2,120.54,0,0,52.7,0.951,0,0
tx_evaluation_00000621,cust_003785,8.63,8,restaurants,US,0,377,830,0,9,14.7,1,1,47.71,0.181,0,0
tx_evaluation_00000622,cust_002518,89.41,18,travel,US,0,835,1252,1,10,22.48,1,0,63.78,1.402,0,0
tx_evaluation_00000623,cust_001622,25.66,17,groceries,CA,1,170,607,0,7,54.77,1,0,28.9,0.888,0,0
tx_evaluation_00000624,cust_005483,47.62,11,utilities,US,0,105,509,0,6,18.91,0,0,46.57,1.023,1,0
tx_evaluation_00000625,cust_003711,27.11,17,travel,US,0,162,1224,1,7,160.89,1,0,26.77,1.013,0,0
tx_evaluation_00000626,cust_008407,45.89,16,electronics,CA,1,537,1089,0,5,40.83,1,1,118.85,0.386,0,0
tx_evaluation_00000627,cust_001541,41.16,20,fuel,US,0,438,1125,1,4,97.24,1,0,11.71,3.516,0,0
tx_evaluation_00000628,cust_009301,44.52,19,groceries,US,0,111,317,2,6,139.94,0,0,34.04,1.308,1,0
tx_evaluation_00000629,cust_010533,41.28,6,restaurants,US,0,71,674,1,4,16.68,1,0,40.49,1.02,0,0
tx_evaluation_00000630,cust_002990,32.99,18,travel,US,0,224,1011,3,7,52.27,0,0,66.0,0.5,0,0
tx_evaluation_00000631,cust_011751,177.92,22,groceries,US,0,87,668,1,10,30.15,1,0,44.29,4.017,0,0
tx_evaluation_00000632,cust_002180,101.02,19,fuel,CA,1,63,2166,0,8,76.01,0,0,24.4,4.14,0,0
tx_evaluation_00000633,cust_002881,110.24,7,online_retail,US,0,636,1982,0,5,102.95,1,0,49.25,2.238,0,0
tx_evaluation_00000634,cust_005888,239.62,1,online_retail,CA,1,455,1051,1,5,50.78,0,0,22.55,10.624,0,1
tx_evaluation_00000635,cust_007583,37.56,21,groceries,US,0,398,1708,1,11,15.63,1,0,43.15,0.87,0,0
tx_evaluation_00000636,cust_007399,99.36,12,online_retail,US,0,244,1951,0,4,48.59,1,0,29.39,3.381,0,0
tx_evaluation_00000637,cust_000564,37.42,2,groceries,US,0,129,922,0,6,130.51,0,0,141.58,0.264,1,0
tx_evaluation_00000638,cust_001321,27.49,6,groceries,FR,1,348,1389,1,3,151.86,1,0,48.92,0.562,0,0
tx_evaluation_00000639,cust_005277,237.87,22,electronics,US,0,436,1094,0,5,27.61,1,0,48.22,4.933,0,0
tx_evaluation_00000640,cust_006508,27.17,4,groceries,US,0,259,1281,1,12,42.19,0,0,167.96,0.162,0,0
tx_evaluation_00000641,cust_002542,762.58,23,restaurants,JP,1,211,2045,2,6,30.25,0,1,48.0,15.886,0,1
tx_evaluation_00000642,cust_007768,691.88,13,luxury,US,0,110,1464,2,9,53.55,1,0,35.03,19.75,0,0
tx_evaluation_00000643,cust_008732,7.4,12,electronics,US,0,212,850,1,7,132.94,1,0,20.87,0.355,0,0
tx_evaluation_00000644,cust_010241,160.89,3,groceries,US,0,518,717,0,4,38.21,0,0,41.66,3.862,0,0
tx_evaluation_00000645,cust_003745,27.68,8,travel,US,0,136,1041,2,8,45.21,1,0,33.35,0.83,0,0
tx_evaluation_00000646,cust_008456,113.73,18,utilities,US,0,211,1062,1,7,62.26,1,0,84.71,1.343,0,0
tx_evaluation_00000647,cust_008922,77.94,12,online_retail,US,0,243,1283,3,11,30.51,0,1,38.04,2.049,0,0
tx_evaluation_00000648,cust_006440,5.1,11,fuel,CA,1,403,892,0,5,44.33,0,2,41.91,0.122,0,0
tx_evaluation_00000649,cust_000817,72.11,22,utilities,US,0,203,208,0,9,64.79,0,2,25.19,2.862,0,0
tx_evaluation_00000650,cust_005439,242.23,4,electronics,US,0,254,552,2,10,23.16,1,0,23.61,10.258,0,0
tx_evaluation_00000651,cust_007487,83.26,1,electronics,US,0,155,792,0,8,46.02,1,0,34.72,2.398,0,0
tx_evaluation_00000652,cust_006231,430.09,3,online_retail,DE,1,323,1195,0,7,22.45,1,1,80.86,5.319,1,1
tx_evaluation_00000653,cust_001615,31.66,23,groceries,US,0,120,1171,1,11,17.79,1,0,126.11,0.251,0,0
tx_evaluation_00000654,cust_009415,438.09,15,online_retail,GB,1,90,2186,2,7,44.01,0,1,50.65,8.65,0,1
tx_evaluation_00000655,cust_002726,64.5,10,electronics,US,0,152,2746,2,7,120.04,1,0,89.55,0.72,1,0
tx_evaluation_00000656,cust_004215,17.63,4,groceries,US,0,633,626,1,11,149.98,0,0,36.49,0.483,1,0
tx_evaluation_00000657,cust_004496,113.95,6,restaurants,US,0,209,1829,1,7,39.55,0,0,63.65,1.79,1,0
tx_evaluation_00000658,cust_000600,365.3,23,online_retail,US,0,848,265,1,10,58.15,0,0,36.57,9.989,0,0
tx_evaluation_00000659,cust_010756,79.63,19,travel,US,0,52,1894,0,3,72.23,1,2,44.6,1.785,0,0
tx_evaluation_00000660,cust_004030,83.07,15,restaurants,US,0,218,1696,1,9,96.23,0,0,46.8,1.775,0,0
tx_evaluation_00000661,cust_002636,73.97,15,restaurants,CA,1,226,1520,0,5,51.85,0,2,5.41,13.672,0,1
tx_evaluation_00000662,cust_009468,7.46,13,restaurants,US,0,210,228,0,7,57.36,1,0,38.92,0.192,0,0
tx_evaluation_00000663,cust_009167,508.3,23,groceries,US,0,126,1317,3,14,46.44,1,0,18.31,27.764,1,1
tx_evaluation_00000664,cust_002414,447.37,0,travel,DE,1,333,1188,1,6,60.97,1,0,54.91,8.148,0,0
tx_evaluation_00000665,cust_004519,298.43,13,online_retail,US,0,553,1353,0,4,4.6,1,0,84.8,3.519,0,0
tx_evaluation_00000666,cust_000515,102.63,17,electronics,US,0,153,867,1,11,15.5,0,0,8.92,11.503,0,0
tx_evaluation_00000667,cust_007532,73.84,5,fuel,US,0,381,1216,0,4,56.8,0,1,19.62,3.763,1,0
tx_evaluation_00000668,cust_010603,48.65,11,luxury,US,0,198,1647,0,5,17.66,0,1,28.76,1.692,0,0
tx_evaluation_00000669,cust_001502,325.3,9,travel,US,0,250,1406,1,7,34.23,1,0,47.9,6.792,0,0
tx_evaluation_00000670,cust_005942,152.44,3,restaurants,US,0,562,395,0,8,50.39,1,2,33.94,4.491,0,1
tx_evaluation_00000671,cust_006106,20.96,8,groceries,US,0,175,1935,1,4,86.95,0,0,55.14,0.38,0,0
tx_evaluation_00000672,cust_003104,41.99,2,restaurants,US,0,205,687,1,10,54.78,1,0,57.91,0.725,1,0
tx_evaluation_00000673,cust_010482,95.18,4,restaurants,US,0,160,1495,1,6,46.31,0,1,43.7,2.178,0,0
tx_evaluation_00000674,cust_002686,38.54,17,travel,US,0,183,190,1,7,14.47,0,1,62.0,0.622,0,0
tx_evaluation_00000675,cust_011277,135.03,19,luxury,GB,1,240,2628,1,10,65.19,0,0,28.08,4.809,0,0
tx_evaluation_00000676,cust_011979,503.06,21,electronics,US,0,347,695,2,7,122.99,0,0,58.8,8.556,0,1
tx_evaluation_00000677,cust_002674,496.22,15,fuel,US,0,728,922,2,7,52.31,0,0,102.79,4.828,0,0
tx_evaluation_00000678,cust_006504,134.79,10,online_retail,CA,1,676,1828,3,8,19.88,1,0,34.68,3.887,0,0
tx_evaluation_00000679,cust_009210,27.48,18,groceries,US,0,155,1811,2,8,104.91,1,0,89.53,0.307,0,0
tx_evaluation_00000680,cust_007969,179.05,1,utilities,US,0,1094,521,0,5,67.51,1,0,29.71,6.027,0,0
tx_evaluation_00000681,cust_008334,19.73,15,travel,US,0,92,859,0,5,6.7,1,0,24.96,0.79,0,0
tx_evaluation_00000682,cust_011704,41.16,15,travel,US,0,411,1560,1,9,62.66,0,0,13.66,3.014,0,0
tx_evaluation_00000683,cust_002530,33.86,7,travel,US,0,94,1204,1,6,23.14,1,0,70.02,0.484,0,0
tx_evaluation_00000684,cust_004116,53.44,17,online_retail,US,0,149,696,0,3,24.57,1,1,32.64,1.637,0,0
tx_evaluation_00000685,cust_006294,93.1,7,restaurants,US,0,191,444,3,8,2.91,0,0,21.28,4.375,0,0
tx_evaluation_00000686,cust_003018,198.29,3,restaurants,US,0,997,1410,2,7,26.41,1,0,22.77,8.709,0,0
tx_evaluation_00000687,cust_005050,92.2,5,online_retail,US,0,312,1458,1,6,24.68,0,0,25.98,3.548,1,0
tx_evaluation_00000688,cust_006961,13.0,18,groceries,US,0,336,835,0,11,41.44,1,0,30.39,0.428,0,0
tx_evaluation_00000689,cust_001985,125.86,9,groceries,US,0,351,2179,1,11,28.18,1,1,94.59,1.331,0,0
tx_evaluation_00000690,cust_010684,150.82,4,travel,US,0,370,1039,2,4,9.35,1,0,38.1,3.958,0,0
tx_evaluation_00000691,cust_011562,156.42,5,fuel,US,0,854,1240,0,7,51.34,1,0,62.01,2.523,0,0
tx_evaluation_00000692,cust_003308,34.35,2,fuel,US,0,520,1232,0,7,30.64,1,2,36.71,0.936,0,0
tx_evaluation_00000693,cust_001520,56.9,6,electronics,US,0,164,161,0,11,64.34,1,0,46.42,1.226,0,0
tx_evaluation_00000694,cust_004395,43.26,20,restaurants,US,0,360,1401,0,6,34.75,1,0,78.55,0.551,0,0
tx_evaluation_00000695,cust_006569,161.49,9,fuel,US,0,98,1304,2,9,4.51,0,0,33.89,4.766,0,0
tx_evaluation_00000696,cust_002262,10.37,4,groceries,US,0,497,516,0,7,40.45,1,0,33.45,0.31,0,0
tx_evaluation_00000697,cust_009815,41.91,18,restaurants,US,0,274,1691,2,6,74.68,0,2,45.38,0.924,0,0
tx_evaluation_00000698,cust_005829,260.04,3,restaurants,US,0,685,498,2,6,34.92,1,1,69.24,3.756,0,0
tx_evaluation_00000699,cust_001644,41.77,3,restaurants,US,0,438,391,3,9,46.65,1,0,36.57,1.142,0,0
tx_evaluation_00000700,cust_004495,261.82,22,restaurants,US,0,204,1251,2,10,93.24,1,0,70.05,3.738,0,0
tx_evaluation_00000701,cust_009947,152.31,18,groceries,US,0,752,1673,0,6,120.62,0,0,89.7,1.698,0,0
tx_evaluation_00000702,cust_002857,10.05,15,online_retail,US,0,839,638,3,8,113.81,1,0,31.85,0.316,0,0
tx_evaluation_00000703,cust_007744,27.97,7,luxury,US,0,260,688,2,10,66.69,1,0,236.32,0.118,0,0
tx_evaluation_00000704,cust_004528,462.62,16,travel,US,0,806,1625,1,5,22.61,0,1,43.3,10.685,0,0
tx_evaluation_00000705,cust_008107,11.98,12,groceries,US,0,436,1320,1,12,13.18,0,1,40.98,0.292,0,0
tx_evaluation_00000706,cust_010152,36.25,4,online_retail,CA,1,213,2292,4,10,17.67,1,0,91.52,0.396,0,0
tx_evaluation_00000707,cust_010350,74.06,22,utilities,FR,1,321,201,1,8,58.35,0,2,86.97,0.852,0,1
tx_evaluation_00000708,cust_011693,86.73,4,utilities,US,0,234,1124,1,7,41.41,0,0,70.53,1.23,1,0
tx_evaluation_00000709,cust_002876,346.74,7,electronics,FR,1,646,893,2,10,206.6,1,0,75.54,4.59,0,1
tx_evaluation_00000710,cust_006499,24.91,0,groceries,US,0,222,1030,1,2,68.77,0,0,41.12,0.606,0,0
tx_evaluation_00000711,cust_002557,75.73,11,groceries,US,0,105,1840,1,11,37.78,1,0,76.6,0.989,0,0
tx_evaluation_00000712,cust_004592,143.23,10,fuel,US,0,96,839,1,4,89.14,0,0,44.29,3.234,0,0
tx_evaluation_00000713,cust_005154,48.6,19,travel,US,0,871,1602,4,10,75.51,1,0,66.81,0.727,1,0
tx_evaluation_00000714,cust_003865,26.86,2,restaurants,US,0,319,1727,0,12,48.51,0,0,37.99,0.707,0,0
tx_evaluation_00000715,cust_002167,41.76,13,restaurants,MX,1,156,1663,2,9,35.71,0,1,44.49,0.939,0,0
tx_evaluation_00000716,cust_002324,19.63,11,travel,US,0,476,1106,4,7,25.48,0,1,47.45,0.414,1,0
tx_evaluation_00000717,cust_004129,65.43,20,fuel,GB,1,195,2401,0,4,72.6,0,0,199.13,0.329,0,0
tx_evaluation_00000718,cust_001030,197.07,13,restaurants,US,0,484,491,1,3,6.05,0,0,36.11,5.457,1,0
tx_evaluation_00000719,cust_000476,39.47,3,restaurants,US,0,242,688,1,13,54.71,1,1,72.14,0.547,0,0
tx_evaluation_00000720,cust_011963,129.79,11,travel,US,0,174,213,2,10,114.96,1,0,61.49,2.111,0,0
tx_evaluation_00000721,cust_006743,8.73,21,restaurants,US,0,457,750,1,7,11.42,1,0,8.59,1.016,0,0
tx_evaluation_00000722,cust_000329,10.18,17,groceries,US,0,252,689,3,14,16.28,0,0,111.3,0.091,0,0
tx_evaluation_00000723,cust_003882,230.99,2,restaurants,US,0,310,394,1,5,28.15,0,0,57.64,4.008,0,0
tx_evaluation_00000724,cust_006757,55.36,2,electronics,US,0,393,1470,1,7,7.38,1,0,51.05,1.084,0,0
tx_evaluation_00000725,cust_006090,101.43,18,online_retail,FR,1,107,966,1,11,22.52,1,0,55.85,1.816,0,0
tx_evaluation_00000726,cust_005355,14.82,5,online_retail,US,0,285,1432,1,8,37.45,1,0,142.52,0.104,1,0
tx_evaluation_00000727,cust_006138,25.26,17,travel,US,0,181,2247,0,4,10.19,0,0,18.33,1.378,1,0
