transaction_id,customer_id,amount,hour,merchant_category,country,is_international,device_age_days,account_age_days,transactions_last_hour,transactions_last_24h,distance_from_home_km,card_present,previous_declines_24h,avg_transaction_amount_30d,amount_vs_customer_average,is_new_merchant,fraud
tx_live_00000770,cust_004147,42.81,10,restaurants,US,0,695,594,1,9,55.14,1,1,10.13,4.226,1,0
tx_live_00000771,cust_002617,141.19,9,electronics,US,0,239,1160,2,7,61.18,1,0,56.92,2.481,0,0
tx_live_00000772,cust_010259,60.81,14,groceries,DE,1,371,2247,3,8,42.46,0,0,52.61,1.156,0,0
tx_live_00000773,cust_008169,134.58,21,restaurants,US,0,172,1031,1,8,60.39,1,0,94.9,1.418,0,0
tx_live_00000774,cust_010679,30.41,16,restaurants,US,0,197,1151,3,9,90.0,1,0,88.28,0.344,0,0
tx_live_00000775,cust_006266,1119.55,18,utilities,US,0,195,1060,3,8,17.04,1,0,55.78,6.0,0,0
tx_live_00000776,cust_008861,57.41,23,online_retail,US,0,298,1255,0,3,40.33,0,0,39.81,1.442,1,0
tx_live_00000777,cust_004651,76.57,4,electronics,US,0,892,836,3,13,41.45,0,0,30.12,2.542,0,0
tx_live_00000778,cust_009677,812.61,3,restaurants,US,0,265,326,0,7,15.11,1,0,117.74,6.902,0,0
tx_live_00000779,cust_007844,90.04,2,groceries,MX,1,380,1943,1,7,24.69,1,0,44.81,2.009,0,0
tx_live_00000780,cust_001421,274.95,11,fuel,US,0,232,879,2,10,22.94,0,0,26.05,10.555,0,0
tx_live_00000781,cust_011993,198.23,20,groceries,GB,1,344,1026,3,10,34.62,0,0,183.96,1.078,0,0
tx_live_00000782,cust_005778,710.56,9,groceries,US,0,897,900,0,3,16.38,1,0,38.24,6.0,0,0
tx_live_00000783,cust_000998,102.24,12,travel,US,0,355,1149,1,4,31.94,1,0,38.94,2.625,0,0
tx_live_00000784,cust_007723,198.97,16,online_retail,CA,1,543,983,3,5,9.96,0,0,22.03,9.03,0,1
tx_live_00000785,cust_011498,14.47,23,restaurants,CA,1,365,1078,1,10,71.93,1,1,44.01,0.329,0,0
tx_live_00000786,cust_002615,30.56,13,restaurants,US,0,275,685,2,16,39.38,1,0,48.49,0.63,0,0
tx_live_00000787,cust_003514,2126.48,5,groceries,US,0,741,1182,0,6,52.47,1,0,50.94,41.742,1,0
tx_live_00000788,cust_011385,1697.69,20,groceries,US,0,157,900,1,4,20.24,1,0,32.65,6.0,0,0
tx_live_00000789,cust_008098,2050.83,18,groceries,US,0,395,900,2,7,15.22,1,0,25.69,6.0,0,0
tx_live_00000790,cust_004084,71.47,19,online_retail,CA,1,212,1374,0,6,143.99,0,0,48.31,1.479,0,0
tx_live_00000791,cust_009246,29.5,22,restaurants,US,0,244,1055,3,12,31.69,0,0,25.24,1.169,0,0
tx_live_00000792,cust_002419,77.02,18,online_retail,US,0,492,1672,3,5,51.16,1,0,40.34,1.909,0,0
tx_live_00000793,cust_005631,86.67,16,luxury,US,0,279,3115,2,8,87.02,1,1,20.91,4.145,0,0
tx_live_00000794,cust_009544,1185.93,17,fuel,US,0,835,1358,0,2,10.59,1,0,47.56,6.0,0,0
tx_live_00000795,cust_003796,285.52,9,utilities,US,0,632,2948,0,10,55.31,1,0,25.79,11.073,0,0
tx_live_00000796,cust_008685,382.56,16,restaurants,US,0,222,746,3,9,37.43,1,0,38.24,10.003,0,0
tx_live_00000797,cust_008427,1580.47,15,travel,US,0,334,940,1,4,19.14,1,0,43.26,6.0,0,0
tx_live_00000798,cust_011071,1936.97,11,restaurants,US,0,398,2988,0,4,29.05,1,0,36.84,6.0,0,0
tx_live_00000799,cust_003100,41.23,9,electronics,MX,1,427,1036,3,8,81.06,1,0,36.07,1.143,0,0
tx_live_00000800,cust_007108,1574.72,12,restaurants,US,0,601,1253,1,3,4.57,1,0,79.76,6.0,0,0
tx_live_00000801,cust_005887,1151.65,17,electronics,US,0,175,900,0,3,13.85,1,0,219.14,5.255,0,0
tx_live_00000802,cust_001843,43.11,4,travel,US,0,550,1558,1,5,64.29,1,0,36.86,1.169,0,0
tx_live_00000803,cust_009061,39.55,18,travel,US,0,340,617,0,10,19.32,1,0,27.01,1.464,0,0
tx_live_00000804,cust_006058,34.89,8,travel,US,0,1022,475,6,11,5.54,1,1,63.98,0.545,0,0
tx_live_00000805,cust_000030,87.31,23,fuel,US,0,190,533,3,7,19.31,1,0,13.18,6.626,0,0
tx_live_00000806,cust_003464,80.36,6,online_retail,CA,1,118,2106,0,4,10.05,1,0,30.72,2.616,0,0
tx_live_00000807,cust_008686,1801.87,11,groceries,US,0,251,900,0,4,42.95,1,0,108.45,6.0,0,0
tx_live_00000808,cust_008200,315.02,1,groceries,US,0,135,1158,2,13,58.92,0,0,35.25,8.938,0,0
tx_live_00000809,cust_002546,1000.07,15,luxury,US,0,394,1713,3,6,14.1,1,0,7.11,6.0,0,0
tx_live_00000810,cust_004673,17.58,17,restaurants,MX,1,322,1785,1,10,100.95,1,1,29.95,0.587,0,0
tx_live_00000811,cust_008506,160.86,20,groceries,US,0,272,505,1,3,21.39,1,1,28.02,5.741,0,0
tx_live_00000812,cust_010169,29.14,18,electronics,US,0,137,864,3,12,48.7,1,0,101.2,0.288,0,0
tx_live_00000813,cust_007129,424.36,0,restaurants,DE,1,197,915,1,4,12.55,1,0,13.96,30.402,0,0
tx_live_00000814,cust_009467,263.76,18,electronics,US,0,438,1551,2,8,33.28,1,0,49.3,5.351,0,0
tx_live_00000815,cust_005375,118.8,10,travel,US,0,139,849,0,3,100.8,1,0,76.8,1.547,0,0
tx_live_00000816,cust_005703,716.19,13,groceries,US,0,201,1937,0,8,84.95,1,0,116.36,6.155,0,0
tx_live_00000817,cust_007730,28.27,5,groceries,CA,1,329,261,2,5,43.41,0,1,83.72,0.338,0,0
tx_live_00000818,cust_008370,93.81,14,groceries,GB,1,204,768,2,7,82.38,1,1,50.3,1.865,0,0
tx_live_00000819,cust_011187,53.11,23,fuel,US,0,520,838,1,4,13.21,0,0,34.44,1.542,1,0
tx_live_00000820,cust_009764,28.17,6,fuel,US,0,344,463,0,2,68.13,1,0,28.21,0.999,0,0
tx_live_00000821,cust_011580,19.08,2,restaurants,US,0,420,1036,0,9,32.19,1,1,32.67,0.584,0,0
tx_live_00000822,cust_003966,211.24,16,electronics,DE,1,218,967,3,10,59.05,1,0,30.15,7.007,0,0
tx_live_00000823,cust_000708,54.23,2,restaurants,US,0,165,521,1,5,105.82,1,0,75.91,0.714,0,0
tx_live_00000824,cust_010255,26.5,3,travel,US,0,278,1160,0,7,22.17,0,0,78.39,0.338,1,0
tx_live_00000825,cust_004451,40.68,18,groceries,US,0,50,914,0,8,53.9,1,1,18.79,2.165,0,0
tx_live_00000826,cust_001735,1542.73,23,restaurants,US,0,214,1783,1,8,51.15,1,0,55.27,27.914,0,0
tx_live_00000827,cust_003098,690.69,18,restaurants,US,0,193,900,3,7,5.04,1,0,17.44,6.0,0,0
tx_live_00000828,cust_009595,34.06,20,electronics,US,0,630,2045,1,4,91.44,1,0,100.69,0.338,0,0
tx_live_00000829,cust_001018,1114.02,16,groceries,US,0,380,1314,1,6,6.24,1,0,41.26,6.0,0,0
tx_live_00000830,cust_011682,225.79,2,online_retail,US,0,818,1020,3,8,88.48,1,1,118.51,1.905,0,0
tx_live_00000831,cust_010826,61.38,15,groceries,US,0,139,595,3,16,153.01,1,0,81.31,0.755,0,0
tx_live_00000832,cust_011145,56.76,9,restaurants,BR,1,340,1960,5,12,75.75,0,0,48.51,1.17,0,0
tx_live_00000833,cust_002986,1145.86,18,restaurants,US,0,354,2369,1,5,18.09,1,0,16.04,6.0,0,0
tx_live_00000834,cust_009408,40.47,14,groceries,DE,1,245,1279,2,9,32.89,1,0,29.96,1.351,0,0
tx_live_00000835,cust_011886,1203.09,10,travel,US,0,532,900,0,2,5.73,1,0,21.11,6.0,0,0
tx_live_00000836,cust_003622,272.01,3,fuel,US,0,180,710,0,8,53.65,0,1,41.84,6.501,0,0
tx_live_00000837,cust_008562,54.68,4,groceries,US,0,177,1600,2,9,21.31,1,0,59.28,0.922,0,0
tx_live_00000838,cust_005741,62.59,12,groceries,US,0,55,791,1,18,53.96,1,0,170.61,0.367,0,0
tx_live_00000839,cust_000737,628.39,12,travel,US,0,161,1688,1,6,30.72,1,0,36.23,6.0,0,0
tx_live_00000840,cust_008666,136.59,19,groceries,GB,1,29,1735,1,8,56.77,1,0,49.97,2.734,0,0
tx_live_00000841,cust_006560,234.5,5,groceries,US,0,222,2122,0,8,37.95,1,1,64.19,3.653,0,0
tx_live_00000842,cust_005362,1482.04,13,travel,US,0,237,1505,1,5,43.45,1,0,15.79,6.0,0,0
tx_live_00000843,cust_009899,108.96,9,restaurants,US,0,278,980,2,10,14.68,1,0,87.09,1.251,0,0
tx_live_00000844,cust_008587,22.81,20,groceries,US,0,221,617,2,10,55.33,0,0,136.27,0.167,0,0
tx_live_00000845,cust_000008,1786.86,14,fuel,US,0,120,900,0,5,47.09,1,0,59.94,6.0,0,0
tx_live_00000846,cust_000624,96.76,16,groceries,US,0,117,1400,1,12,32.66,0,0,34.58,2.798,0,0
tx_live_00000847,cust_010739,7.21,12,fuel,US,0,54,769,3,6,96.5,1,0,108.63,0.066,0,0
tx_live_00000848,cust_002453,200.56,12,utilities,MX,1,322,1498,1,6,13.68,0,0,98.2,2.042,0,0
tx_live_00000849,cust_000951,251.85,14,utilities,US,0,330,1309,1,8,81.65,0,0,19.86,12.683,0,0
tx_live_00000850,cust_007426,58.24,16,travel,US,0,311,1716,1,5,80.49,1,0,49.9,1.167,0,0
tx_live_00000851,cust_010434,22.52,4,electronics,GB,1,90,1214,0,8,48.47,0,0,82.18,0.274,0,0
tx_live_00000852,cust_004038,1758.37,16,restaurants,US,0,154,1532,2,10,10.18,1,0,31.24,6.0,0,0
tx_live_00000853,cust_007954,58.04,1,online_retail,US,0,191,1935,3,13,16.54,1,0,890.37,0.065,0,0
tx_live_00000854,cust_002320,171.34,1,restaurants,JP,1,296,1155,0,8,61.03,1,0,37.19,4.607,0,0
tx_live_00000855,cust_006670,63.74,15,online_retail,US,0,50,468,2,7,9.05,1,0,27.79,2.293,0,0
tx_live_00000856,cust_007934,59.31,7,restaurants,GB,1,483,936,1,5,126.48,0,0,58.08,1.021,0,0
tx_live_00000857,cust_010909,184.51,17,fuel,GB,1,304,700,1,4,23.15,1,0,51.93,3.553,0,0
tx_live_00000858,cust_002105,131.15,20,travel,US,0,55,1673,1,9,62.59,0,0,46.07,2.847,0,0
tx_live_00000859,cust_011293,74.9,12,restaurants,US,0,406,1688,1,12,80.25,1,0,31.35,2.389,0,0
tx_live_00000860,cust_000371,34.29,17,groceries,US,0,337,1015,2,7,33.02,1,0,59.46,0.577,0,0
tx_live_00000861,cust_002593,32.03,12,fuel,US,0,227,656,0,9,215.64,1,0,82.89,0.386,0,0
tx_live_00000862,cust_004297,34.79,7,online_retail,US,0,469,583,0,5,35.32,1,1,102.1,0.341,0,0
tx_live_00000863,cust_006988,30.64,17,travel,US,0,180,2023,3,10,25.04,1,0,53.7,0.571,0,0
tx_live_00000864,cust_005377,2252.21,12,groceries,US,0,328,2136,1,3,2.21,1,0,43.5,6.0,0,0
tx_live_00000865,cust_005245,224.27,16,luxury,US,0,58,1600,2,7,6.1,0,0,13.69,16.379,0,0
tx_live_00000866,cust_009311,48.98,22,electronics,FR,1,223,327,2,6,31.25,1,0,32.64,1.501,0,0
tx_live_00000867,cust_007920,53.68,3,restaurants,US,0,247,2010,2,7,68.42,1,0,210.24,0.255,0,0
tx_live_00000868,cust_005119,8.84,13,restaurants,US,0,90,870,3,8,57.55,1,0,90.06,0.098,0,0
tx_live_00000869,cust_009164,195.97,7,fuel,US,0,49,1114,0,1,102.15,1,1,27.34,7.169,0,0
tx_live_00000870,cust_003401,1229.07,10,groceries,US,0,173,2075,0,4,8.58,1,0,19.73,6.0,0,0
tx_live_00000871,cust_000024,131.34,16,groceries,US,0,208,1571,4,11,23.42,0,0,79.11,1.66,0,0
tx_live_00000872,cust_009725,114.63,6,fuel,US,0,561,2334,0,8,90.31,1,0,37.53,3.055,0,0
tx_live_00000873,cust_009990,1322.59,20,electronics,US,0,161,1174,0,4,22.32,1,0,112.56,6.0,0,0
tx_live_00000874,cust_007995,113.87,21,restaurants,GB,1,300,2762,3,5,53.85,1,1,40.41,2.818,0,0
tx_live_00000875,cust_001359,15.66,9,travel,CA,1,248,1314,2,10,18.35,1,0,20.23,0.774,0,0
tx_live_00000876,cust_003006,34.64,13,utilities,US,0,621,613,2,9,8.06,0,0,133.95,0.259,0,0
tx_live_00000877,cust_008096,313.41,23,online_retail,DE,1,204,1254,1,11,12.64,1,0,35.9,8.729,1,1
tx_live_00000878,cust_004380,27.22,7,groceries,US,0,109,557,0,7,80.74,1,0,28.11,0.968,1,0
tx_live_00000879,cust_004725,1675.27,14,electronics,US,0,189,1278,1,4,30.09,1,0,58.48,6.0,0,0
tx_live_00000880,cust_002853,71.06,9,restaurants,US,0,428,905,1,5,23.74,1,0,24.44,2.907,0,0
tx_live_00000881,cust_009945,31.41,9,travel,US,0,330,1895,3,6,44.0,1,0,36.33,0.865,0,0
tx_live_00000882,cust_001990,308.56,17,groceries,CA,1,353,812,1,6,8.02,1,0,42.98,7.178,0,0
tx_live_00000883,cust_000718,61.23,21,luxury,CA,1,322,1244,2,12,9.46,1,0,40.57,1.509,0,0
tx_live_00000884,cust_004457,1697.44,17,groceries,US,0,538,1036,0,2,8.77,1,0,49.49,6.0,0,0
tx_live_00000885,cust_006441,555.31,6,online_retail,US,0,161,849,1,7,58.39,1,1,66.33,8.372,0,0
tx_live_00000886,cust_009559,15.38,9,online_retail,US,0,243,728,0,6,106.33,0,1,240.15,0.064,0,0
tx_live_00000887,cust_008429,1182.22,19,groceries,US,0,169,900,0,6,13.12,1,0,43.85,6.0,0,0
tx_live_00000888,cust_004540,173.53,23,travel,US,0,599,957,2,18,118.7,1,1,57.89,2.998,0,0
tx_live_00000889,cust_011162,1256.15,13,fuel,US,0,379,1152,2,10,14.21,1,0,157.06,6.0,0,0
tx_live_00000890,cust_002428,876.85,14,electronics,US,0,166,1421,0,3,11.52,1,0,106.16,6.0,0,0
tx_live_00000891,cust_008949,130.12,5,groceries,US,0,956,657,1,7,24.25,0,0,62.92,2.068,0,0
tx_live_00000892,cust_005189,86.44,18,fuel,GB,1,186,1741,1,7,98.82,1,0,204.92,0.422,0,0
tx_live_00000893,cust_005455,110.94,15,groceries,US,0,236,767,1,5,49.8,1,0,22.99,4.825,0,0
tx_live_00000894,cust_004230,30.66,15,utilities,US,0,306,953,3,10,49.21,0,0,23.07,1.329,0,0
tx_live_00000895,cust_005427,14.26,6,groceries,US,0,204,972,3,15,50.68,1,1,49.47,0.288,0,0
tx_live_00000896,cust_011895,10.84,5,travel,MX,1,65,533,2,10,49.91,1,0,309.28,0.05,0,0
tx_live_00000897,cust_010056,89.72,9,restaurants,US,0,317,1228,0,4,104.91,0,0,51.92,1.728,1,0
tx_live_00000898,cust_008951,24.65,7,fuel,US,0,640,1352,1,10,65.55,1,1,39.4,0.626,0,0
tx_live_00000899,cust_009524,264.16,11,travel,US,0,450,1696,1,2,48.43,0,0,57.36,4.605,0,0
tx_live_00000900,cust_005561,19.96,3,groceries,US,0,699,867,3,8,48.69,1,0,124.94,0.16,0,0
tx_live_00000901,cust_003144,11.56,2,online_retail,US,0,435,1341,1,6,39.91,1,0,35.28,0.328,0,0
tx_live_00000902,cust_003594,8.8,23,restaurants,US,0,470,1241,1,8,74.06,1,0,32.94,0.267,0,0
tx_live_00000903,cust_009730,276.81,10,online_retail,CA,1,251,2645,0,9,98.55,1,0,337.54,0.82,0,0
tx_live_00000904,cust_010530,972.76,20,groceries,US,0,409,940,3,9,10.38,1,0,72.61,6.0,0,0
tx_live_00000905,cust_006003,117.84,11,electronics,US,0,185,908,2,7,35.91,1,0,46.54,2.532,0,0
tx_live_00000906,cust_000452,19.3,13,electronics,CA,1,523,3399,4,12,93.2,1,0,25.98,0.743,0,0
tx_live_00000907,cust_001831,1478.71,18,groceries,US,0,367,2488,1,4,42.86,1,0,30.79,6.0,0,0
tx_live_00000908,cust_001160,1552.94,9,online_retail,US,0,323,900,0,5,3.41,1,0,91.96,6.0,0,0
tx_live_00000909,cust_007642,64.07,21,online_retail,US,0,583,1452,0,7,105.1,1,1,53.67,1.194,1,0
tx_live_00000910,cust_001469,42.36,21,fuel,US,0,582,604,2,7,4.09,1,0,88.33,0.48,0,0
tx_live_00000911,cust_003430,190.05,11,travel,US,0,404,283,2,10,6.31,0,0,21.32,8.914,0,0
tx_live_00000912,cust_004157,21.03,2,restaurants,US,0,73,457,1,3,17.89,0,0,20.37,1.032,0,0
tx_live_00000913,cust_001968,43.65,19,restaurants,US,0,548,452,0,12,43.24,0,0,103.3,0.423,0,0
tx_live_00000914,cust_006395,48.36,2,online_retail,MX,1,457,684,0,3,41.73,1,1,59.43,0.814,0,0
tx_live_00000915,cust_011757,61.87,4,fuel,US,0,171,1097,3,7,82.87,0,2,47.79,1.295,0,0
tx_live_00000916,cust_004789,67.24,16,travel,US,0,730,1234,1,9,42.23,1,0,5.0,13.448,0,0
tx_live_00000917,cust_010178,138.7,15,restaurants,US,0,743,469,1,11,4.72,1,0,76.7,1.808,0,0
tx_live_00000918,cust_001658,927.53,14,groceries,US,0,282,900,1,4,3.62,1,0,14.18,6.0,0,0
tx_live_00000919,cust_006834,1042.67,11,electronics,US,0,149,900,0,7,3.32,1,0,86.48,6.0,0,0
tx_live_00000920,cust_007054,58.0,3,restaurants,US,0,132,1665,2,9,82.97,1,0,79.51,0.73,0,0
tx_live_00000921,cust_003799,1491.51,20,restaurants,US,0,303,1838,2,6,3.34,1,0,37.91,6.0,0,0
tx_live_00000922,cust_011675,100.04,6,groceries,US,0,213,738,0,12,81.62,1,2,51.44,1.945,0,0
tx_live_00000923,cust_004265,60.8,6,groceries,US,0,238,1095,2,7,43.36,1,0,76.86,0.791,0,0
tx_live_00000924,cust_007064,116.5,11,online_retail,US,0,712,1312,0,6,46.42,1,1,35.15,3.314,0,0
tx_live_00000925,cust_003461,91.49,13,restaurants,US,0,218,831,0,7,17.5,1,0,29.73,3.078,0,0
tx_live_00000926,cust_000641,153.48,17,groceries,DE,1,998,1058,0,8,79.86,1,0,42.07,3.648,0,0
tx_live_00000927,cust_001463,36.28,9,online_retail,US,0,401,636,3,10,40.89,0,1,21.42,1.694,0,0
tx_live_00000928,cust_002271,813.0,13,groceries,US,0,282,900,2,3,7.55,1,0,50.4,6.0,0,0
tx_live_00000929,cust_010972,38.33,3,fuel,US,0,217,851,1,4,61.75,0,0,31.61,1.213,0,0
tx_live_00000930,cust_005147,11.35,10,fuel,US,0,93,1818,1,11,214.46,1,0,29.67,0.383,0,0
tx_live_00000931,cust_002237,33.52,13,travel,US,0,203,256,4,10,0.63,1,1,10.99,3.05,0,0
tx_live_00000932,cust_000569,79.82,18,electronics,CA,1,763,1162,1,11,26.54,1,0,76.73,1.04,0,0
tx_live_00000933,cust_004622,40.75,3,fuel,US,0,212,1555,0,8,38.69,1,0,17.77,2.293,0,0
tx_live_00000934,cust_000265,25.12,13,groceries,US,0,127,969,2,10,34.92,1,0,17.19,1.462,0,0
tx_live_00000935,cust_005786,134.04,12,online_retail,US,0,1043,1725,3,12,163.29,0,0,45.61,2.939,0,0
tx_live_00000936,cust_003036,233.01,22,electronics,US,0,1029,572,2,9,34.06,1,0,9.45,24.655,0,0
tx_live_00000937,cust_004492,1458.09,13,travel,US,0,570,1778,1,7,33.33,1,0,83.97,6.0,0,0
tx_live_00000938,cust_007442,136.47,5,groceries,US,0,417,867,3,9,20.56,1,1,100.09,1.363,0,0
tx_live_00000939,cust_000369,18.05,6,electronics,US,0,162,459,0,10,20.55,1,0,118.38,0.152,0,0
tx_live_00000940,cust_008776,117.68,19,luxury,US,0,159,716,0,16,13.85,1,0,61.02,1.929,0,0
tx_live_00000941,cust_005565,356.62,15,online_retail,CA,1,358,1430,0,8,45.43,1,0,34.96,10.202,1,0
tx_live_00000942,cust_001569,256.04,22,electronics,US,0,225,1126,3,10,76.17,1,1,40.68,6.294,1,0
tx_live_00000943,cust_004346,75.18,23,online_retail,US,0,390,544,4,8,104.07,1,1,24.9,3.019,0,0
tx_live_00000944,cust_001480,1742.1,9,groceries,US,0,157,1453,2,3,46.71,1,0,87.96,6.0,0,0
tx_live_00000945,cust_010276,53.89,15,restaurants,US,0,384,484,0,4,32.41,0,0,201.72,0.267,0,0
tx_live_00000946,cust_002129,49.13,19,restaurants,US,0,105,617,1,9,13.92,0,0,55.73,0.881,0,0
tx_live_00000947,cust_010912,110.1,13,electronics,US,0,380,1129,1,5,31.31,1,1,93.09,1.183,0,0
tx_live_00000948,cust_007714,106.37,5,electronics,US,0,126,1132,1,7,42.71,0,0,81.44,1.306,0,0
tx_live_00000949,cust_003633,37.19,13,fuel,CA,1,644,1062,1,11,11.81,1,0,56.48,0.658,1,0
tx_live_00000950,cust_005578,56.98,5,restaurants,MX,1,202,798,2,11,13.23,1,0,28.72,1.984,0,0
tx_live_00000951,cust_009667,202.44,14,groceries,US,0,368,1157,0,11,83.79,1,0,55.85,3.625,0,0
tx_live_00000952,cust_011096,744.94,12,online_retail,US,0,236,900,3,10,25.65,1,0,28.79,6.0,0,0
tx_live_00000953,cust_004415,1902.19,17,fuel,US,0,120,900,0,6,5.98,1,0,50.61,6.0,0,0
tx_live_00000954,cust_007452,1695.32,12,groceries,US,0,325,1030,2,3,38.83,1,0,14.79,6.0,0,0
tx_live_00000955,cust_009302,184.29,12,fuel,US,0,56,2016,0,6,60.37,1,1,56.89,3.24,0,0
tx_live_00000956,cust_011263,64.24,1,travel,US,0,326,482,1,10,25.61,1,0,92.04,0.698,0,0
tx_live_00000957,cust_001821,1189.39,14,travel,US,0,733,900,0,2,15.49,1,0,49.06,6.0,0,0
tx_live_00000958,cust_005991,230.24,10,electronics,JP,1,54,1021,3,6,55.43,0,1,43.35,5.311,0,1
tx_live_00000959,cust_004038,43.15,16,utilities,US,0,250,1770,0,5,120.58,1,0,116.54,0.37,0,0
tx_live_00000960,cust_008420,36.44,17,online_retail,CA,1,268,1340,0,4,98.59,0,0,50.02,0.729,0,0
tx_live_00000961,cust_010574,17.01,12,groceries,US,0,334,2051,0,7,16.39,0,1,146.35,0.116,0,0
tx_live_00000962,cust_010545,144.96,18,groceries,US,0,437,597,0,8,16.34,1,1,32.72,4.431,0,0
tx_live_00000963,cust_011112,43.16,3,groceries,US,0,106,1132,3,11,88.18,1,0,97.14,0.444,0,0
tx_live_00000964,cust_009285,39.91,4,groceries,US,0,61,2321,1,11,36.9,0,0,75.77,0.527,0,0
tx_live_00000965,cust_001805,11.48,21,fuel,US,0,727,953,0,9,43.98,1,1,34.72,0.331,0,0
tx_live_00000966,cust_004380,2444.19,18,electronics,US,0,256,1131,0,2,23.7,1,0,15.8,6.0,0,0
tx_live_00000967,cust_009264,26.22,10,groceries,DE,1,287,1208,1,7,33.22,1,0,34.91,0.751,0,0
tx_live_00000968,cust_009698,50.17,15,utilities,US,0,391,1848,0,7,53.18,1,0,42.53,1.18,0,0
tx_live_00000969,cust_002906,48.56,23,groceries,US,0,274,931,1,11,25.09,0,0,49.83,0.975,0,0
tx_live_00000970,cust_011950,70.38,9,online_retail,US,0,608,1351,1,6,28.55,1,0,22.94,3.069,0,0
tx_live_00000971,cust_010816,346.31,2,groceries,US,0,84,324,3,6,40.51,1,0,74.47,4.65,0,0
tx_live_00000972,cust_006543,23.0,16,online_retail,US,0,297,703,1,7,54.8,1,0,18.66,1.232,0,0
tx_live_00000973,cust_001426,63.09,11,groceries,US,0,551,1006,2,15,35.13,1,0,40.83,1.545,0,0
tx_live_00000974,cust_002056,1448.84,18,luxury,US,0,690,1287,0,4,8.45,1,0,13.71,6.0,0,0
tx_live_00000975,cust_000927,51.14,3,travel,MX,1,118,1062,1,7,35.27,0,0,186.34,0.274,0,0
tx_live_00000976,cust_008900,81.22,4,online_retail,GB,1,552,986,0,10,27.26,1,0,74.25,1.094,0,0
tx_live_00000977,cust_009059,166.77,16,restaurants,US,0,377,1801,3,6,26.57,1,0,23.85,6.993,0,0
tx_live_00000978,cust_011297,2618.01,17,electronics,US,0,546,900,1,7,11.45,1,0,58.82,6.0,0,0
tx_live_00000979,cust_001496,86.59,5,groceries,US,0,140,1670,4,5,25.72,1,0,62.37,1.388,0,0
tx_live_00000980,cust_000351,135.55,21,groceries,BR,1,168,2359,2,6,43.7,1,1,63.23,2.144,1,0
tx_live_00000981,cust_001292,81.83,6,travel,CA,1,610,1465,4,13,25.44,1,0,29.99,2.728,0,0
tx_live_00000982,cust_004542,46.39,9,electronics,US,0,96,768,1,7,90.05,1,1,9.38,4.944,0,0
tx_live_00000983,cust_002437,70.56,23,fuel,US,0,432,1412,2,7,82.54,0,0,64.81,1.089,0,0
tx_live_00000984,cust_000782,81.53,8,fuel,US,0,918,1173,2,6,90.05,1,0,31.7,2.572,1,0
tx_live_00000985,cust_005970,14.96,17,restaurants,US,0,241,561,5,12,30.0,1,0,13.92,1.075,0,0
tx_live_00000986,cust_011631,154.78,7,online_retail,US,0,218,3324,0,8,80.14,1,0,47.92,3.23,0,0
tx_live_00000987,cust_001405,86.45,6,electronics,US,0,102,1734,2,6,92.01,0,2,47.5,1.82,0,0
tx_live_00000988,cust_010239,147.28,5,restaurants,CA,1,146,607,3,9,117.18,0,0,55.26,2.665,0,0
tx_live_00000989,cust_009276,91.55,4,electronics,BR,1,232,1065,0,0,92.9,1,0,29.72,3.081,0,0
tx_live_00000990,cust_004989,21.83,19,travel,US,0,539,282,1,7,20.19,1,0,29.18,0.748,0,0
tx_live_00000991,cust_000029,1290.77,10,groceries,US,0,183,1388,2,7,20.83,1,0,93.18,6.0,0,0
tx_live_00000992,cust_006176,72.95,15,groceries,US,0,379,2027,0,9,62.34,1,0,77.61,0.94,0,0
tx_live_00000993,cust_010968,22.23,0,fuel,US,0,305,1660,2,9,117.16,1,0,18.9,1.176,0,0
tx_live_00000994,cust_004904,238.1,12,restaurants,CA,1,293,2082,3,5,18.23,1,0,25.04,9.508,0,0
tx_live_00000995,cust_004370,22.81,11,restaurants,GB,1,372,321,1,8,22.01,1,0,48.74,0.468,0,0
tx_live_00000996,cust_007619,2063.43,17,groceries,US,0,227,900,2,4,41.03,1,0,52.48,6.0,0,0
tx_live_00000997,cust_009247,98.28,4,fuel,GB,1,72,2338,0,6,2.09,1,0,106.86,0.92,0,0
tx_live_00000998,cust_010748,129.66,22,travel,US,0,481,1819,1,3,106.83,0,0,50.8,2.552,0,0
tx_live_00000999,cust_005500,23.23,8,online_retail,CA,1,363,1216,0,6,165.74,0,0,9.08,2.557,0,0
tx_live_00001000,cust_000016,56.12,3,electronics,DE,1,177,1030,2,5,48.9,1,0,19.77,2.838,0,0
tx_live_00001001,cust_011281,52.12,6,online_retail,CA,1,291,1289,2,10,82.51,0,0,14.43,3.611,0,0
tx_live_00001002,cust_011363,292.28,9,electronics,CA,1,376,703,2,11,16.79,1,0,11.87,24.632,0,0
tx_live_00001003,cust_001488,1498.38,17,fuel,US,0,603,1231,0,4,6.46,1,0,55.68,6.0,0,0
tx_live_00001004,cust_011123,449.34,7,groceries,US,0,257,2883,0,5,127.94,1,0,101.33,4.435,0,0
tx_live_00001005,cust_002154,7.1,18,online_retail,JP,1,474,935,2,8,55.95,0,3,30.59,0.232,0,1
tx_live_00001006,cust_001194,81.65,1,luxury,US,0,621,1782,0,7,81.7,1,0,45.58,1.791,0,0
tx_live_00001007,cust_008255,22.73,11,electronics,CA,1,220,1187,3,12,6.13,1,0,19.2,1.184,1,0
