transaction_id,customer_id,amount,hour,merchant_category,country,is_international,device_age_days,account_age_days,transactions_last_hour,transactions_last_24h,distance_from_home_km,card_present,previous_declines_24h,avg_transaction_amount_30d,amount_vs_customer_average,is_new_merchant,fraud
tx_train_00016438,cust_007605,37.51,5,groceries,US,0,300,1395,0,9,11.54,0,0,67.25,0.558,0,0
tx_train_00016439,cust_010896,50.98,2,luxury,US,0,175,459,1,6,57.74,1,0,32.84,1.552,0,0
tx_train_00016440,cust_011465,101.33,1,restaurants,US,0,74,339,2,7,38.76,1,0,99.98,1.013,0,0
tx_train_00016441,cust_002016,79.27,10,restaurants,CA,1,468,964,1,7,58.27,1,0,48.42,1.637,0,0
tx_train_00016442,cust_000932,64.08,15,restaurants,US,0,177,1332,0,6,2.9,0,0,40.65,1.576,0,0
tx_train_00016443,cust_007536,32.74,0,fuel,US,0,922,769,3,12,25.94,1,0,35.04,0.934,0,0
tx_train_00016444,cust_007517,30.9,11,fuel,CA,1,795,1789,1,7,48.35,1,0,39.24,0.787,0,0
tx_train_00016445,cust_002500,42.06,15,electronics,US,0,573,1608,5,11,43.38,1,0,25.81,1.629,0,0
tx_train_00016446,cust_004043,105.67,20,restaurants,US,0,696,710,1,11,48.01,1,0,44.27,2.387,0,0
tx_train_00016447,cust_008373,129.32,19,fuel,US,0,560,1422,1,8,75.14,1,1,51.98,2.488,0,0
tx_train_00016448,cust_003560,147.98,13,travel,US,0,503,2461,2,9,48.61,1,0,36.91,4.009,1,0
tx_train_00016449,cust_008617,66.59,23,electronics,CA,1,728,1203,1,12,68.04,1,0,23.54,2.828,0,0
tx_train_00016450,cust_010130,97.86,21,restaurants,US,0,133,941,3,10,91.51,0,1,9.86,9.928,0,0
tx_train_00016451,cust_005513,56.35,7,fuel,US,0,350,335,2,8,12.54,1,0,59.36,0.949,0,0
tx_train_00016452,cust_004399,11.68,10,groceries,US,0,780,542,1,10,20.41,1,1,13.46,0.867,0,0
tx_train_00016453,cust_003896,53.74,19,luxury,US,0,355,847,1,9,91.07,1,0,28.39,1.893,0,0
tx_train_00016454,cust_009726,45.82,17,fuel,US,0,583,1912,0,6,52.73,0,2,20.37,2.25,0,0
tx_train_00016455,cust_008520,23.59,12,restaurants,US,0,194,687,1,11,65.9,1,0,27.4,0.861,0,0
tx_train_00016456,cust_011592,37.81,11,fuel,FR,1,227,982,1,6,100.36,0,0,60.2,0.628,0,0
tx_train_00016457,cust_010703,76.33,6,restaurants,US,0,476,1058,0,11,21.37,0,0,86.92,0.878,0,0
tx_train_00016458,cust_009792,21.47,12,groceries,US,0,523,1477,1,11,2.97,1,0,43.48,0.494,0,0
tx_train_00016459,cust_004929,32.76,2,electronics,FR,1,529,2131,1,4,51.99,1,1,38.98,0.84,0,0
tx_train_00016460,cust_011525,313.53,19,luxury,US,0,364,541,0,3,64.59,0,0,36.9,8.496,0,0
tx_train_00016461,cust_001930,13.43,10,luxury,CA,1,306,1134,2,10,40.22,0,0,29.46,0.456,0,0
tx_train_00016462,cust_000327,55.52,9,groceries,US,0,317,1401,1,6,134.99,0,0,31.6,1.757,0,0
tx_train_00016463,cust_008233,20.77,20,restaurants,GB,1,251,673,2,10,31.65,0,0,40.18,0.517,0,0
tx_train_00016464,cust_008283,31.45,23,electronics,US,0,296,685,0,8,78.1,1,0,74.01,0.425,0,0
tx_train_00016465,cust_004782,54.72,22,online_retail,US,0,381,1482,1,9,69.37,0,0,176.89,0.309,1,0
tx_train_00016466,cust_001094,24.84,20,travel,US,0,217,2399,3,7,56.9,1,0,37.15,0.669,0,0
tx_train_00016467,cust_003528,118.38,11,electronics,DE,1,93,1304,2,7,44.06,1,1,47.01,2.518,0,0
tx_train_00016468,cust_010199,257.53,18,electronics,US,0,314,1432,0,6,100.42,0,0,43.12,5.973,0,0
tx_train_00016469,cust_011251,154.73,18,restaurants,GB,1,187,1451,1,10,80.35,1,0,154.0,1.005,0,0
tx_train_00016470,cust_002954,185.79,15,restaurants,US,0,150,2156,0,7,27.61,1,0,36.4,5.104,0,0
tx_train_00016471,cust_004734,16.78,5,restaurants,US,0,196,2007,1,7,14.45,0,1,9.52,1.763,1,0
tx_train_00016472,cust_004237,52.3,5,utilities,US,0,144,1328,0,13,44.67,1,0,25.8,2.027,0,0
tx_train_00016473,cust_002172,106.42,17,electronics,US,0,53,1157,2,4,96.83,1,0,49.94,2.131,0,0
tx_train_00016474,cust_008080,159.36,0,restaurants,JP,1,207,842,1,7,36.27,1,0,60.62,2.629,0,0
tx_train_00016475,cust_007550,385.04,0,fuel,GB,1,912,1550,2,4,35.81,1,0,37.4,10.296,0,0
tx_train_00016476,cust_004488,194.23,16,fuel,CA,1,274,835,3,13,63.91,1,0,42.24,4.599,0,1
tx_train_00016477,cust_009665,163.45,10,groceries,DE,1,234,54,2,8,101.73,1,1,54.25,3.013,1,0
tx_train_00016478,cust_007665,928.52,21,online_retail,US,0,101,1139,3,13,59.68,1,0,75.89,12.235,1,0
tx_train_00016479,cust_004488,73.43,18,online_retail,US,0,146,1685,0,5,59.95,0,0,51.85,1.416,1,0
tx_train_00016480,cust_007587,49.95,6,utilities,US,0,839,559,1,5,4.33,1,0,83.76,0.596,0,0
tx_train_00016481,cust_004847,79.63,8,restaurants,US,0,87,702,3,9,36.01,1,0,63.26,1.259,1,0
tx_train_00016482,cust_010904,26.71,6,restaurants,FR,1,448,2355,1,8,76.79,1,0,148.44,0.18,0,0
tx_train_00016483,cust_000990,71.35,2,groceries,US,0,246,700,2,7,12.33,1,0,184.46,0.387,0,0
tx_train_00016484,cust_001476,11.86,7,fuel,US,0,903,1550,1,9,192.4,1,0,48.43,0.245,0,0
tx_train_00016485,cust_008514,39.27,23,groceries,US,0,234,1409,0,5,14.6,1,0,15.51,2.532,0,0
tx_train_00016486,cust_005259,59.42,23,online_retail,US,0,774,796,1,6,44.62,0,0,42.4,1.401,0,0
tx_train_00016487,cust_009084,172.37,7,restaurants,US,0,345,1617,0,7,58.89,1,2,48.46,3.557,0,0
tx_train_00016488,cust_001835,202.57,12,groceries,US,0,387,628,2,13,38.56,1,0,29.85,6.787,1,0
tx_train_00016489,cust_008186,25.44,1,restaurants,US,0,358,718,0,7,242.34,0,0,39.8,0.639,0,0
tx_train_00016490,cust_004613,531.68,4,restaurants,CA,1,588,808,2,13,26.83,0,0,69.05,7.7,0,1
tx_train_00016491,cust_010490,77.35,9,utilities,US,0,435,312,1,4,56.34,0,0,27.27,2.837,0,0
tx_train_00016492,cust_010188,84.78,10,restaurants,JP,1,262,976,0,9,50.95,1,0,52.84,1.604,0,0
tx_train_00016493,cust_009626,13.23,16,luxury,GB,1,440,794,1,5,55.43,1,0,10.57,1.251,0,0
tx_train_00016494,cust_010296,35.87,8,luxury,MX,1,163,677,2,8,120.69,1,0,48.15,0.745,0,0
tx_train_00016495,cust_007777,190.53,9,restaurants,GB,1,538,1749,3,9,85.39,0,0,31.79,5.993,1,1
tx_train_00016496,cust_000751,79.03,18,groceries,US,0,282,3457,5,12,22.95,0,1,40.24,1.964,0,0
tx_train_00016497,cust_000160,74.28,21,electronics,US,0,818,1441,2,10,52.98,1,1,39.87,1.863,0,0
tx_train_00016498,cust_004002,83.69,15,restaurants,US,0,186,952,1,7,34.53,1,0,104.24,0.803,0,0
tx_train_00016499,cust_010300,15.75,5,online_retail,CA,1,201,760,0,4,46.04,0,0,21.2,0.743,0,0
tx_train_00016500,cust_010614,60.55,10,groceries,US,0,201,464,0,9,101.88,1,0,131.93,0.459,0,0
tx_train_00016501,cust_004366,272.69,13,groceries,US,0,457,790,2,7,47.82,1,0,42.02,6.489,0,0
tx_train_00016502,cust_003278,197.69,6,online_retail,CA,1,250,809,2,13,48.23,1,1,46.78,4.226,0,1
tx_train_00016503,cust_004637,58.84,2,electronics,US,0,677,1646,0,0,49.88,1,0,57.16,1.029,0,0
tx_train_00016504,cust_008369,318.51,20,fuel,US,0,369,723,2,10,64.09,0,0,16.72,19.051,0,0
tx_train_00016505,cust_007706,18.93,2,utilities,US,0,371,719,3,8,18.37,0,0,42.0,0.451,0,0
tx_train_00016506,cust_011589,25.24,2,restaurants,MX,1,241,817,2,8,95.1,1,0,38.3,0.659,0,0
tx_train_00016507,cust_006353,429.93,4,groceries,CA,1,154,729,1,8,30.13,1,0,20.31,21.167,0,0
tx_train_00016508,cust_006089,118.86,0,online_retail,US,0,545,529,1,12,12.27,1,0,30.2,3.935,0,0
tx_train_00016509,cust_005722,49.95,5,groceries,MX,1,304,895,2,10,30.7,1,1,69.5,0.719,0,0
tx_train_00016510,cust_006945,63.1,2,online_retail,MX,1,380,2903,0,9,45.61,1,0,74.93,0.842,0,0
tx_train_00016511,cust_007792,29.77,15,groceries,US,0,510,1530,1,6,37.43,1,0,140.04,0.213,0,0
tx_train_00016512,cust_001844,87.93,21,electronics,US,0,686,371,1,6,43.25,0,0,49.14,1.79,0,0
tx_train_00016513,cust_008852,81.24,20,groceries,CA,1,493,488,1,5,22.71,1,0,17.35,4.683,0,0
tx_train_00016514,cust_004628,68.03,13,fuel,US,0,298,1455,3,11,18.66,1,0,94.24,0.722,0,0
tx_train_00016515,cust_005149,20.91,20,restaurants,US,0,182,1054,4,10,29.68,1,2,146.36,0.143,0,0
tx_train_00016516,cust_002979,86.9,9,restaurants,GB,1,353,1822,2,8,14.36,1,0,97.97,0.887,0,0
tx_train_00016517,cust_003287,39.27,15,electronics,CA,1,404,1564,2,15,46.38,1,0,63.71,0.616,0,0
tx_train_00016518,cust_007900,24.88,7,online_retail,US,0,298,1895,3,10,46.94,0,0,42.16,0.59,0,0
tx_train_00016519,cust_009160,236.69,9,groceries,US,0,664,858,1,5,19.62,1,0,27.8,8.515,0,0
tx_train_00016520,cust_002169,583.9,2,electronics,US,0,312,957,4,9,47.86,0,1,82.14,7.109,0,1
tx_train_00016521,cust_008440,465.27,6,groceries,US,0,139,714,1,11,20.49,1,0,67.09,6.935,0,0
tx_train_00016522,cust_004924,127.76,2,travel,DE,1,408,2146,3,12,27.61,1,0,52.0,2.457,0,0
tx_train_00016523,cust_004038,51.13,7,online_retail,US,0,349,456,4,13,27.51,1,1,218.8,0.234,0,0
tx_train_00016524,cust_004112,62.16,16,electronics,US,0,151,1670,2,7,43.6,1,0,36.63,1.697,0,0
tx_train_00016525,cust_002077,100.04,10,electronics,US,0,274,3254,1,6,73.39,1,0,39.2,2.552,1,0
tx_train_00016526,cust_011850,43.81,20,electronics,MX,1,291,2242,1,5,9.69,0,0,12.46,3.516,0,0
tx_train_00016527,cust_009829,249.34,15,online_retail,US,0,133,1241,1,9,43.05,1,0,52.12,4.784,0,0
tx_train_00016528,cust_009685,8.71,23,restaurants,US,0,186,791,1,6,84.74,1,1,25.26,0.345,0,0
tx_train_00016529,cust_010901,49.61,13,travel,US,0,296,654,2,7,59.01,1,0,48.14,1.031,0,0
tx_train_00016530,cust_002962,148.57,16,travel,FR,1,83,1975,1,4,34.24,1,0,83.09,1.788,1,0
tx_train_00016531,cust_003291,28.64,18,restaurants,DE,1,779,1049,0,11,61.69,1,0,59.04,0.485,1,0
tx_train_00016532,cust_007074,52.45,4,utilities,US,0,222,1082,3,7,21.89,1,0,33.04,1.587,0,0
tx_train_00016533,cust_000840,120.74,3,fuel,DE,1,482,773,2,5,126.45,0,0,7.88,15.316,0,1
tx_train_00016534,cust_005712,304.38,11,electronics,GB,1,126,1344,1,10,49.09,1,1,30.21,10.077,0,0
tx_train_00016535,cust_010071,18.28,2,travel,US,0,262,1616,1,10,62.46,1,0,93.21,0.196,0,0
tx_train_00016536,cust_009537,16.98,23,groceries,US,0,166,945,3,10,67.77,0,0,28.88,0.588,0,0
tx_train_00016537,cust_002794,25.89,23,restaurants,CA,1,82,1168,1,4,19.75,0,0,69.11,0.375,0,0
tx_train_00016538,cust_004967,14.33,4,groceries,CA,1,103,944,1,8,45.66,1,1,15.96,0.898,0,0
tx_train_00016539,cust_002665,15.39,7,fuel,US,0,246,3401,2,10,81.12,1,0,43.59,0.353,1,0
tx_train_00016540,cust_010062,25.21,5,groceries,US,0,181,313,1,11,120.92,0,0,11.98,2.104,0,0
tx_train_00016541,cust_004491,228.95,23,groceries,US,0,365,1120,1,5,17.07,1,0,51.48,4.448,0,0
tx_train_00016542,cust_003613,48.81,19,travel,US,0,178,2822,1,10,23.9,0,0,32.8,1.488,0,0
tx_train_00016543,cust_003042,68.81,6,restaurants,US,0,276,1359,1,8,68.04,1,0,54.01,1.274,0,0
tx_train_00016544,cust_003570,25.65,17,restaurants,GB,1,387,937,0,10,3.23,0,1,24.7,1.039,0,0
tx_train_00016545,cust_003189,125.65,1,online_retail,MX,1,228,3015,2,8,29.67,1,0,65.5,1.918,0,0
tx_train_00016546,cust_011939,435.18,3,travel,US,0,417,1041,2,8,24.48,0,0,30.78,14.138,0,0
tx_train_00016547,cust_003247,27.45,12,groceries,US,0,524,1665,1,10,81.81,1,0,47.32,0.58,0,0
tx_train_00016548,cust_006639,374.18,7,groceries,GB,1,458,2678,2,7,21.03,0,0,43.31,8.64,0,1
tx_train_00016549,cust_007811,96.01,4,electronics,US,0,282,1096,1,7,26.7,0,0,96.54,0.995,0,0
tx_train_00016550,cust_009107,67.82,12,fuel,US,0,319,859,0,6,11.48,1,0,7.69,8.814,0,0
tx_train_00016551,cust_005385,99.5,21,electronics,MX,1,664,709,0,7,47.08,0,0,41.34,2.407,0,0
tx_train_00016552,cust_008428,98.55,12,restaurants,DE,1,60,451,3,11,26.96,1,2,30.01,3.284,0,0
tx_train_00016553,cust_001202,427.14,10,restaurants,US,0,335,1032,1,9,29.09,0,0,70.13,6.091,0,0
tx_train_00016554,cust_006074,112.19,2,travel,MX,1,138,1390,1,5,15.33,1,0,151.16,0.742,0,0
tx_train_00016555,cust_007075,114.56,10,restaurants,MX,1,785,964,2,6,5.33,1,0,125.43,0.913,0,0
tx_train_00016556,cust_006583,43.75,20,fuel,DE,1,1270,475,1,7,90.29,0,0,41.65,1.05,1,0
tx_train_00016557,cust_000584,154.33,9,groceries,US,0,75,1123,1,4,77.79,0,0,86.17,1.791,0,0
tx_train_00016558,cust_004410,25.61,20,restaurants,US,0,234,791,1,8,99.83,0,0,38.77,0.661,0,0
tx_train_00016559,cust_004701,74.37,2,restaurants,FR,1,127,1700,0,4,65.34,1,0,71.02,1.047,1,0
tx_train_00016560,cust_009554,1191.88,15,fuel,US,0,213,887,0,6,79.8,0,0,72.29,16.487,0,0
tx_train_00016561,cust_000701,5.45,14,groceries,CA,1,785,533,2,11,84.54,1,0,35.71,0.153,0,0
tx_train_00016562,cust_000398,84.2,6,fuel,CA,1,392,1502,0,13,166.44,1,0,65.67,1.282,1,0
tx_train_00016563,cust_009072,87.5,3,electronics,US,0,313,1376,2,7,77.21,1,0,33.33,2.626,1,0
tx_train_00016564,cust_009639,53.09,16,utilities,US,0,146,738,1,5,41.68,1,1,83.59,0.635,1,0
tx_train_00016565,cust_006713,54.35,15,fuel,CA,1,219,1505,0,3,53.34,1,0,54.18,1.003,0,0
tx_train_00016566,cust_004608,73.07,9,luxury,FR,1,156,1245,1,6,81.34,1,0,19.58,3.731,0,0
tx_train_00016567,cust_003412,51.83,9,fuel,US,0,277,1087,3,8,25.1,1,0,85.93,0.603,0,0
tx_train_00016568,cust_001527,83.26,21,online_retail,US,0,170,361,1,9,87.71,0,0,34.12,2.441,0,0
tx_train_00016569,cust_001123,40.95,20,fuel,US,0,527,1847,1,8,86.47,1,1,12.01,3.411,0,0
tx_train_00016570,cust_002646,503.91,9,fuel,US,0,215,1148,1,9,34.11,1,0,100.57,5.011,0,0
tx_train_00016571,cust_003201,51.83,12,fuel,CA,1,478,1018,0,7,35.44,1,0,11.81,4.39,0,0
tx_train_00016572,cust_001119,117.87,9,online_retail,US,0,146,1521,1,3,13.32,1,0,98.56,1.196,1,0
tx_train_00016573,cust_010561,34.16,21,groceries,US,0,332,1802,2,8,48.16,0,0,32.6,1.048,0,0
tx_train_00016574,cust_000170,169.55,11,travel,US,0,574,795,0,7,35.95,1,0,71.66,2.366,0,0
tx_train_00016575,cust_005649,138.86,0,fuel,CA,1,76,389,0,7,29.9,1,0,70.24,1.977,0,0
tx_train_00016576,cust_006341,101.42,2,groceries,MX,1,513,1470,4,9,50.66,1,0,32.0,3.169,0,0
tx_train_00016577,cust_004086,23.87,17,online_retail,US,0,373,457,2,9,1.72,1,0,16.6,1.438,1,0
tx_train_00016578,cust_007152,31.42,0,online_retail,GB,1,329,573,2,10,20.61,0,1,44.23,0.71,0,0
tx_train_00016579,cust_007791,360.02,13,groceries,JP,1,386,736,4,9,52.7,1,0,7.9,45.559,0,0
tx_train_00016580,cust_005225,31.08,13,online_retail,US,0,495,1271,0,7,48.37,0,0,20.69,1.502,0,0
tx_train_00016581,cust_004874,126.58,4,restaurants,US,0,141,1192,1,7,54.83,0,1,59.73,2.119,0,0
tx_train_00016582,cust_007383,25.93,15,restaurants,US,0,64,788,2,8,148.61,1,0,87.46,0.296,0,0
tx_train_00016583,cust_008898,182.8,2,travel,US,0,529,1108,1,6,62.95,1,0,43.16,4.235,0,0
tx_train_00016584,cust_005993,33.57,22,fuel,CA,1,264,1095,1,14,69.26,0,0,12.84,2.615,1,0
tx_train_00016585,cust_004071,25.45,17,electronics,US,0,225,1346,0,10,34.49,0,0,17.97,1.417,0,0
tx_train_00016586,cust_001381,32.71,3,groceries,CA,1,371,1851,2,8,26.56,0,0,86.63,0.378,0,0
tx_train_00016587,cust_001221,38.33,9,restaurants,US,0,235,428,0,3,83.76,1,1,28.31,1.354,0,0
tx_train_00016588,cust_011286,99.95,21,utilities,JP,1,132,388,4,11,53.53,1,1,16.75,5.968,0,1
tx_train_00016589,cust_002807,71.48,1,groceries,US,0,347,273,1,6,36.33,0,0,81.29,0.879,0,0
tx_train_00016590,cust_003031,22.31,6,restaurants,DE,1,514,1254,1,13,41.9,0,0,46.35,0.481,0,0
tx_train_00016591,cust_010011,64.85,16,electronics,CA,1,411,3154,3,10,66.32,1,1,59.38,1.092,0,0
tx_train_00016592,cust_002057,21.25,12,travel,US,0,84,1468,2,6,101.6,1,0,87.56,0.243,0,0
tx_train_00016593,cust_001102,126.92,6,electronics,FR,1,336,2486,0,7,41.45,0,0,24.07,5.273,0,1
tx_train_00016594,cust_002252,152.46,3,groceries,US,0,600,1863,2,9,64.44,1,0,23.45,6.502,0,0
tx_train_00016595,cust_009285,65.11,7,utilities,MX,1,1099,3464,0,13,32.02,1,0,82.07,0.793,0,0
tx_train_00016596,cust_007479,87.5,10,fuel,CA,1,571,1213,5,12,60.53,1,0,29.27,2.99,1,0
tx_train_00016597,cust_011260,384.57,1,fuel,CA,1,924,677,2,10,99.4,0,0,97.63,3.939,0,0
tx_train_00016598,cust_011087,56.96,14,fuel,US,0,74,1700,1,4,107.05,1,0,47.47,1.2,0,0
tx_train_00016599,cust_005463,25.94,10,groceries,US,0,85,989,0,7,26.53,1,0,25.75,1.007,0,0
tx_train_00016600,cust_008968,119.01,6,travel,CA,1,247,1150,1,5,36.66,0,0,45.48,2.617,0,0
tx_train_00016601,cust_009994,21.48,21,online_retail,US,0,270,799,2,4,60.2,1,0,42.53,0.505,0,0
tx_train_00016602,cust_002618,54.02,20,fuel,US,0,337,897,1,11,56.94,1,1,63.25,0.854,0,0
tx_train_00016603,cust_009567,36.64,20,travel,US,0,130,919,3,9,17.29,1,0,30.63,1.196,1,0
tx_train_00016604,cust_007593,33.06,22,groceries,US,0,230,1111,2,5,72.97,1,0,6.73,4.912,0,0
tx_train_00016605,cust_005765,51.93,7,electronics,CA,1,282,1424,1,7,99.95,1,1,34.52,1.504,0,0
tx_train_00016606,cust_010933,164.0,8,luxury,US,0,279,1108,1,10,78.03,1,0,27.49,5.966,0,0
tx_train_00016607,cust_008719,201.48,7,restaurants,US,0,359,830,1,9,22.1,0,0,108.84,1.851,0,0
tx_train_00016608,cust_003246,168.38,5,electronics,US,0,217,1869,0,7,46.25,1,0,69.82,2.412,1,0
tx_train_00016609,cust_008616,93.35,20,online_retail,US,0,323,2687,1,8,32.31,1,1,32.46,2.875,0,0
tx_train_00016610,cust_005880,51.54,8,groceries,MX,1,370,953,2,7,50.68,0,0,28.31,1.82,0,0
tx_train_00016611,cust_011062,6.31,17,luxury,US,0,65,1056,1,6,42.89,0,1,52.33,0.121,0,0
tx_train_00016612,cust_010194,96.32,23,fuel,US,0,339,2746,1,8,17.54,1,0,105.02,0.917,0,0
tx_train_00016613,cust_000140,6.83,4,online_retail,CA,1,240,1535,0,3,138.33,0,0,35.19,0.194,0,0
tx_train_00016614,cust_002614,9.74,7,online_retail,MX,1,114,912,0,4,25.7,1,0,26.55,0.367,0,0
tx_train_00016615,cust_008022,56.73,21,electronics,US,0,113,2131,3,8,23.25,1,0,43.2,1.313,0,0
tx_train_00016616,cust_006134,86.88,9,groceries,US,0,291,1241,3,9,73.89,1,0,47.25,1.839,0,0
tx_train_00016617,cust_004294,42.47,21,online_retail,US,0,126,880,3,10,110.83,1,0,115.53,0.368,1,0
tx_train_00016618,cust_002857,309.68,13,online_retail,US,0,385,740,0,7,30.15,0,1,57.13,5.421,0,0
tx_train_00016619,cust_010322,105.86,8,groceries,US,0,219,1704,1,7,18.26,1,0,50.05,2.115,1,0
tx_train_00016620,cust_010409,51.97,10,fuel,US,0,312,1098,2,9,28.15,0,1,32.26,1.611,1,0
tx_train_00016621,cust_010026,266.75,21,travel,CA,1,302,1165,0,4,45.07,0,0,80.71,3.305,0,0
tx_train_00016622,cust_008600,318.98,1,restaurants,US,0,305,608,1,4,112.74,0,0,54.96,5.804,0,0
tx_train_00016623,cust_003794,111.34,15,online_retail,US,0,390,808,0,4,38.29,1,0,31.47,3.538,1,0
tx_train_00016624,cust_011584,30.71,20,restaurants,US,0,497,1760,1,5,122.86,1,0,47.69,0.644,1,0
tx_train_00016625,cust_009179,38.46,21,online_retail,US,0,312,843,2,8,275.85,1,0,32.45,1.185,0,0
tx_train_00016626,cust_001370,15.69,13,groceries,US,0,737,2105,2,8,36.05,0,0,90.81,0.173,0,0
tx_train_00016627,cust_000515,63.92,9,travel,BR,1,218,1223,3,10,74.75,1,0,26.69,2.395,0,0
tx_train_00016628,cust_009967,23.34,23,travel,US,0,273,1323,1,7,30.53,1,1,31.66,0.737,0,0
tx_train_00016629,cust_006072,47.99,9,electronics,US,0,848,225,4,9,134.44,0,1,34.58,1.388,0,0
tx_train_00016630,cust_010678,86.54,9,travel,US,0,330,1120,0,16,88.84,0,2,23.06,3.753,0,0
tx_train_00016631,cust_001744,9.17,12,groceries,US,0,354,347,1,7,73.7,1,0,43.62,0.21,0,0
tx_train_00016632,cust_009491,18.85,11,fuel,DE,1,387,1331,1,9,125.47,1,0,18.63,1.012,1,0
tx_train_00016633,cust_003643,40.17,6,electronics,US,0,439,961,2,9,53.38,1,0,73.4,0.547,0,0
tx_train_00016634,cust_010787,63.27,9,restaurants,US,0,336,588,1,10,25.14,1,0,29.34,2.156,0,0
tx_train_00016635,cust_009788,40.7,12,travel,US,0,55,1209,1,11,39.66,1,0,147.44,0.276,0,0
tx_train_00016636,cust_003042,50.88,2,groceries,US,0,193,1536,0,12,10.11,1,0,18.84,2.701,0,0
tx_train_00016637,cust_011248,32.91,12,fuel,US,0,433,1414,0,9,45.9,0,0,55.65,0.591,0,0
tx_train_00016638,cust_010404,15.65,17,fuel,GB,1,410,718,1,5,18.91,1,0,57.42,0.273,0,0
tx_train_00016639,cust_003775,39.07,4,online_retail,US,0,311,1300,0,11,71.93,1,0,42.54,0.918,0,0
tx_train_00016640,cust_000873,53.88,5,electronics,CA,1,554,692,1,8,1.88,1,1,129.58,0.416,0,0
tx_train_00016641,cust_003903,48.89,21,restaurants,US,0,112,1450,0,7,147.08,1,0,109.92,0.445,0,0
tx_train_00016642,cust_011706,74.57,21,online_retail,US,0,335,1466,0,9,119.31,1,0,21.65,3.445,0,0
tx_train_00016643,cust_009638,101.38,2,restaurants,US,0,508,624,2,12,50.31,1,0,92.35,1.098,0,0
tx_train_00016644,cust_000544,131.86,1,groceries,MX,1,385,620,1,6,42.83,1,1,63.99,2.061,0,0
tx_train_00016645,cust_003780,35.39,21,travel,MX,1,311,825,2,5,88.34,1,0,30.38,1.165,0,0
tx_train_00016646,cust_011578,13.79,23,travel,US,0,424,1266,1,6,57.57,0,0,111.53,0.124,0,0
tx_train_00016647,cust_007158,237.84,12,electronics,US,0,204,1063,2,9,42.96,0,0,101.58,2.342,0,0
tx_train_00016648,cust_006245,98.05,20,electronics,US,0,495,1971,5,12,124.55,0,1,25.24,3.885,0,0
tx_train_00016649,cust_006426,25.67,11,restaurants,FR,1,207,1550,2,7,75.98,1,1,20.87,1.23,1,0
tx_train_00016650,cust_002988,88.03,7,travel,US,0,651,700,2,6,7.17,1,1,54.96,1.602,0,0
tx_train_00016651,cust_009559,194.03,20,groceries,CA,1,345,1832,2,8,8.48,0,0,58.12,3.339,0,0
tx_train_00016652,cust_001479,375.84,11,luxury,US,0,604,1493,1,9,97.53,1,2,17.16,21.899,0,1
tx_train_00016653,cust_007230,85.68,10,travel,US,0,225,432,0,5,39.05,0,0,338.74,0.253,1,0
tx_train_00016654,cust_011228,192.42,14,travel,US,0,414,1767,3,8,13.07,1,2,59.83,3.216,0,0
tx_train_00016655,cust_008236,19.89,7,groceries,US,0,447,1380,1,8,123.87,0,0,38.36,0.519,0,0
tx_train_00016656,cust_005424,64.33,6,luxury,GB,1,194,973,2,8,8.98,1,0,52.3,1.23,0,0
tx_train_00016657,cust_006445,47.7,3,groceries,US,0,559,1425,1,5,34.07,1,0,45.53,1.048,0,0
tx_train_00016658,cust_008478,93.93,2,fuel,CA,1,138,2534,1,8,49.75,1,0,30.47,3.083,1,0
tx_train_00016659,cust_007506,334.02,16,restaurants,US,0,43,728,2,4,1.45,0,1,59.83,5.583,0,0
tx_train_00016660,cust_011347,85.62,10,groceries,US,0,338,586,0,6,52.63,1,0,42.19,2.029,0,0
tx_train_00016661,cust_005838,26.11,19,electronics,GB,1,478,760,1,9,51.63,1,0,26.85,0.972,0,0
tx_train_00016662,cust_002144,18.85,13,utilities,DE,1,1929,1218,2,10,55.75,1,0,30.23,0.624,0,0
tx_train_00016663,cust_009878,345.77,12,fuel,CA,1,201,1280,5,14,61.53,1,0,78.16,4.424,0,1
tx_train_00016664,cust_008692,111.47,23,fuel,US,0,530,1889,3,11,159.8,1,1,38.01,2.933,0,0
tx_train_00016665,cust_001723,104.38,6,online_retail,US,0,492,1632,1,7,86.28,1,0,16.21,6.438,0,0
tx_train_00016666,cust_008311,47.29,20,online_retail,US,0,236,1206,1,7,53.42,1,2,44.01,1.074,0,0
tx_train_00016667,cust_000527,87.17,22,travel,US,0,283,848,1,6,53.77,0,0,13.63,6.397,0,0
tx_train_00016668,cust_010765,24.85,13,online_retail,GB,1,708,1080,3,8,81.54,1,0,9.3,2.671,0,0
tx_train_00016669,cust_008061,98.22,15,electronics,US,0,533,734,1,10,31.09,1,0,30.98,3.17,0,0
tx_train_00016670,cust_008895,20.6,20,luxury,US,0,119,2056,2,11,33.67,1,0,30.65,0.672,0,0
tx_train_00016671,cust_007591,46.56,13,luxury,US,0,282,1069,1,6,24.5,1,0,31.82,1.463,0,0
tx_train_00016672,cust_007476,35.06,10,restaurants,US,0,610,476,2,6,101.46,0,0,36.57,0.959,0,0
tx_train_00016673,cust_007634,2.57,19,restaurants,US,0,201,2204,4,11,21.79,1,1,37.76,0.068,0,0
tx_train_00016674,cust_000741,47.15,21,fuel,FR,1,137,1787,0,10,38.94,1,1,38.3,1.231,0,0
tx_train_00016675,cust_009029,27.14,8,groceries,US,0,430,748,1,8,132.58,1,0,81.27,0.334,0,0
